movieId,title,genres,year
4065,Blade Runner (1982),(no genres listed),1982
4066,The Blair Witch Project (1999),(no genres listed),1999
4067,Blazing Saddles (1974),(no genres listed),1974
4068,Bleeder (1999),(no genres listed),1999
4069,The Blind Side (2009),(no genres listed),2009
4070,The Bling Ring (2013),(no genres listed),2013
4071,Blink Twice (2024),(no genres listed),2024
4072,Blood Red Sky (2021),(no genres listed),2021
4073,Bloodhounds (2023),(no genres listed),2023
4074,Blue Beetle,(no genres listed),
4075,Blue Beetle (2023),(no genres listed),2023
4076,Blue Heron (2025),(no genres listed),2025
4077,Blue Is the Warmest Color (2013),(no genres listed),2013
4078,Blue Valentine (2010),(no genres listed),2010
4079,Blue Velvet,(no genres listed),
4080,Blue Velvet (1986),(no genres listed),1986
4081,Blueming (2022),(no genres listed),2022
4082,The Bluff (2026),(no genres listed),2026
4083,Bob Marley: One Love (2024),(no genres listed),2024
4084,Bodies Bodies Bodies (2022),(no genres listed),2022
4085,Body (2007),(no genres listed),2007
4086,Bohemian Rhapsody,(no genres listed),
4087,Bohemian Rhapsody (2018),(no genres listed),2018
4088,Bones and All (2022),(no genres listed),2022
4089,Boogie Nights (1997),(no genres listed),1997
4090,The Book of Life (2014),(no genres listed),2014
4091,Booksmart (2019),(no genres listed),2019
4092,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,(no genres listed),
4093,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),(no genres listed),2006
4094,Border 2 (2026),(no genres listed),2026
4095,Border (1997),(no genres listed),1997
4096,Borderline (2025),(no genres listed),2025
4097,The Boss Baby (2017),(no genres listed),2017
4098,Bottoms,(no genres listed),
4099,Bottoms (2023),(no genres listed),2023
4100,Bounce (2000),(no genres listed),2000
4101,The Box (2021),(no genres listed),2021
4102,The Boxtrolls (2014),(no genres listed),2014
4103,The Boy and the Heron,(no genres listed),
4104,The Boy and the Heron (2023),(no genres listed),2023
4105,The Boy in the Striped Pyjamas (2008),(no genres listed),2008
4106,Boyhood is a spectrum,(no genres listed),
4107,Boys Don't Cry (1999),(no genres listed),1999
4108,The Boys in the Boat (2023),(no genres listed),2023
4109,Boyz n the Hood (1991),(no genres listed),1991
4110,Brain on Fire (2016),(no genres listed),2016
4111,Brainfuck,(no genres listed),
4112,Bratz (2007),(no genres listed),2007
4113,The Brave Little Toaster,(no genres listed),
4114,The Brave Little Toaster (1987),(no genres listed),1987
4115,Brave (2012),(no genres listed),2012
4116,Brazil,(no genres listed),
4117,The Bread (2021),(no genres listed),2021
4118,The Breakfast Club,(no genres listed),
4119,The Breakfast Club (1985),(no genres listed),1985
4120,Breaking News in Yuba County (2021),(no genres listed),2021
4121,Brian De Palma - Ranked,(no genres listed),
4122,Brice 3 (2016),(no genres listed),2016
4123,Brick (2025),(no genres listed),2025
4124,The Bride!,(no genres listed),
4125,The Bride! (2026),(no genres listed),2026
4126,Bridge to Terabithia,(no genres listed),
4127,Bridge to Terabithia (2007),(no genres listed),2007
4128,The Bridges of Madison County,(no genres listed),
4129,Bring Her Back (2025),(no genres listed),2025
4130,Bring It On (2000),(no genres listed),2000
4131,Bring Me Home (2019),(no genres listed),2019
4132,Brokeback Mountain (2005),(no genres listed),2005
4133,Bronson (2008),(no genres listed),2008
4134,A Bronx Tale (1993),(no genres listed),1993
4135,Bros (2022),(no genres listed),2022
4136,Brother Bear (2003),(no genres listed),2003
4137,The Brothers Bloom (2008),(no genres listed),2008
4138,Brothers (2009),(no genres listed),2009
4139,The Brutalist,(no genres listed),
4140,The Brutalist (2024),(no genres listed),2024
4141,Bubble (2022),(no genres listed),2022
4142,Buffalo '66 (1998),(no genres listed),1998
4143,A Bug's Life (1998),(no genres listed),1998
4144,Bugonia,(no genres listed),
4145,Bugonia (2025),(no genres listed),2025
4146,Bullet Train,(no genres listed),
4147,Bullet Train (2022),(no genres listed),2022
4148,Burning (2018),(no genres listed),2018
4149,Burnt by the Sun (1994),(no genres listed),1994
4150,Burnt (2015),(no genres listed),2015
4151,But I'm a Cheerleader (1999),(no genres listed),1999
4152,The Butterfly Effect (2004),(no genres listed),2004
4153,By Quantum Physics: A Nightlife Venture (2019),(no genres listed),2019
4154,The Cabin in the Woods (2011),(no genres listed),2011
4155,Calamari Union (1985),(no genres listed),1985
4156,Call Me by Your Name,(no genres listed),
4157,Call Me by Your Name (2017),(no genres listed),2017
4158,Call Me Mother (2025),(no genres listed),2025
4159,The Call,(no genres listed),
4160,Can We Still Be Friends? (2017),(no genres listed),2017
4161,Candyman (2021),(no genres listed),2021
4162,Cannes,(no genres listed),
4163,Capitalism is the problem,(no genres listed),
4164,Captain America: Brave New World,(no genres listed),
4165,Captain America: Brave New World (2025),(no genres listed),2025
4166,Captain America: Civil War,(no genres listed),
4167,Captain America: The First Avenger (2011),(no genres listed),2011
4168,Captain Marvel (2019),(no genres listed),2019
4169,Captains of the Sands (2011),(no genres listed),2011
4170,Carol (2015),(no genres listed),2015
4171,Carrie,(no genres listed),
4172,Carrie (1976),(no genres listed),1976
4173,Carrie (2013),(no genres listed),2013
4174,Cars 2,(no genres listed),
4175,Cars 2 (2011),(no genres listed),2011
4176,Cars 3 (2017),(no genres listed),2017
4177,Cars (2006),(no genres listed),2006
4178,Casey movies,(no genres listed),
4179,Casino Royale (2006),(no genres listed),2006
4180,Casino (1995),(no genres listed),1995
4181,Casper,(no genres listed),
4182,Cast Away (2000),(no genres listed),2000
4183,Castle in the Sky (1986),(no genres listed),1986
4184,The Cat in the Hat,(no genres listed),
4185,Catch Me If You Can,(no genres listed),
4186,Catch Me If You Can (2002),(no genres listed),2002
4187,Caught Stealing (2025),(no genres listed),2025
4188,Caveat (2020),(no genres listed),2020
4189,Central Station (1998),(no genres listed),1998
4190,Chainsaw Man – The Movie: Reze Arc,(no genres listed),
4191,Chainsaw Man – The Movie: Reze Arc (2025),(no genres listed),2025
4192,Chainsaw Man,(no genres listed),
4193,Chainsaw Man (2022),(no genres listed),2022
4194,Challengers,(no genres listed),
4195,Challengers (2024),(no genres listed),2024
4196,Changing Rooms (2024),(no genres listed),2024
4197,Chappie (2015),(no genres listed),2015
4198,Charlie and the Chocolate Factory,(no genres listed),
4199,Charlie and the Chocolate Factory (2005),(no genres listed),2005
4200,Charlie St. Cloud (2010),(no genres listed),2010
4201,The Chaser (2008),(no genres listed),2008
4202,Chasing Amy (1997),(no genres listed),1997
4203,Chernobyl,(no genres listed),
4204,Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?! (2024),(no genres listed),2024
4205,Cherry (2021),(no genres listed),2021
4206,Chhaava (2025),(no genres listed),2025
4207,Chicago (2002),(no genres listed),2002
4208,Chicken for Linda! (2023),(no genres listed),2023
4209,Child Star (2024),(no genres listed),2024
4210,Children of Men (2006),(no genres listed),2006
4211,Children of the Corn,(no genres listed),
4212,The Children of the Resistance (2025),(no genres listed),2025
4213,Chloe (2009),(no genres listed),2009
4214,Choose or Die (2022),(no genres listed),2022
4215,Christiane F.,(no genres listed),
4216,Christiane F. (1981),(no genres listed),1981
4217,A Christmas Carol (2009),(no genres listed),2009
4218,The Christmas Chronicles (2018),(no genres listed),2018
4219,Christopher Robin (2018),(no genres listed),2018
4220,Christy (2025),(no genres listed),2025
4221,The Chronicles of Narnia: Prince Caspian (2008),(no genres listed),2008
4222,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)",(no genres listed),2005
4223,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010),(no genres listed),2010
4224,The Chronicles of Riddick (2004),(no genres listed),2004
4225,The Chronology of Water (2025),(no genres listed),2025
4226,Chungking Express (1994),(no genres listed),1994
4227,A Cinderella Story: Once Upon a Song (2011),(no genres listed),2011
4228,A Cinderella Story (2004),(no genres listed),2004
4229,Citizen Dog (2004),(no genres listed),2004
4230,Citizen Kane,(no genres listed),
4231,Citizen Kane (1941),(no genres listed),1941
4232,City of God,(no genres listed),
4233,City of God (2002),(no genres listed),2002
4234,Civil War,(no genres listed),
4235,Civil War (2024),(no genres listed),2024
4236,Cleopatra (1963),(no genres listed),1963
4237,A Clockwork Orange (1971),(no genres listed),1971
4238,Close (2022),(no genres listed),2022
4239,Closer (2004),(no genres listed),2004
4240,Cloverfield (2008),(no genres listed),2008
4241,Clown in a Cornfield (2025),(no genres listed),2025
4242,Clown,(no genres listed),
4243,Clown (2014),(no genres listed),2014
4244,Clueless (1995),(no genres listed),1995
4245,Coach Carter,(no genres listed),
4246,Coach Carter (2005),(no genres listed),2005
4247,Cobain: Montage of Heck (2015),(no genres listed),2015
4248,Coco Before Chanel (2009),(no genres listed),2009
4249,Coco,(no genres listed),
4250,Coco (2017),(no genres listed),2017
4251,The Cocoanuts (1929),(no genres listed),1929
4252,CODA (2021),(no genres listed),2021
4253,Coffee and Cigarettes (2003),(no genres listed),2003
4254,Coherence (2013),(no genres listed),2013
4255,Cold Storage (2026),(no genres listed),2026
4256,Collateral (2004),(no genres listed),2004
4257,The Color of Friendship (2000),(no genres listed),2000
4258,Color Theories by Julio Torres. A Guide to Seeing the World,(no genres listed),
4259,The Commuter (2018),(no genres listed),2018
4260,Companion (2025),(no genres listed),2025
4261,A Complete Unknown,(no genres listed),
4262,A Complete Unknown (2024),(no genres listed),2024
4263,Conclave (2024),(no genres listed),2024
4264,Confessions of a Shopaholic,(no genres listed),
4265,Confessions of a Shopaholic (2009),(no genres listed),2009
4266,The Conjuring 2 (2016),(no genres listed),2016
4267,The Conjuring: Last Rites,(no genres listed),
4268,The Conjuring: Last Rites (2025),(no genres listed),2025
4269,The Conjuring: The Devil Made Me Do It (2021),(no genres listed),2021
4270,The conjuring universe— Ranked,(no genres listed),
4271,The Conjuring (2013),(no genres listed),2013
4272,Contact (1997),(no genres listed),1997
4273,The Conversation (1974),(no genres listed),1974
4274,The Coolest Person In The World (2026),(no genres listed),2026
4275,Coolie (2025),(no genres listed),2025
4276,Coraline,(no genres listed),
4277,Coraline (2009),(no genres listed),2009
4278,Corean,(no genres listed),
4279,Corpse Bride (2005),(no genres listed),2005
4280,Couples Retreat (2009),(no genres listed),2009
4281,The Craft,(no genres listed),
4282,The Craft (1996),(no genres listed),1996
4283,The Crash,(no genres listed),
4284,Crash (1996),(no genres listed),1996
4285,Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,(no genres listed),
4286,Crayon Shin-chan: Very Tasty! B-class Gourmet Survival!!,(no genres listed),
4287,Crazy Rich Asians,(no genres listed),
4288,Crazy Rich Asians (2018),(no genres listed),2018
4289,"Crazy, Stupid, Love.",(no genres listed),
4290,"Crazy, Stupid, Love. (2011)",(no genres listed),2011
4291,The Creator (2023),(no genres listed),2023
4292,Creed II (2018),(no genres listed),2018
4293,Creed III (2023),(no genres listed),2023
4294,Creed (2015),(no genres listed),2015
4295,Creep 2 (2017),(no genres listed),2017
4296,Creep,(no genres listed),
4297,Creep (2014),(no genres listed),2014
4298,Cria!,(no genres listed),
4299,cried,(no genres listed),
4300,Crime 101 (2026),(no genres listed),2026
4301,Crime and Punishment (1983),(no genres listed),1983
4302,Cristóbal Balenciaga (2024),(no genres listed),2024
4303,The Criterion Challenge 2021 (2021),(no genres listed),2021
4304,Crocodile Dose (2026),(no genres listed),2026
4305,The Croods: A New Age (2020),(no genres listed),2020
4306,"Crouching Tiger, Hidden Dragon (2000)",(no genres listed),2000
4307,Cruella (2021),(no genres listed),2021
4308,Crumb (1994),(no genres listed),1994
4309,Cuckoo (2024),(no genres listed),2024
4310,Cult of Chucky (2017),(no genres listed),2017
4311,A Cure for Wellness (2016),(no genres listed),2016
4312,The Cure (1995),(no genres listed),1995
4313,Cure (1997),(no genres listed),1997
4314,The Curious Case of Benjamin Button (2008),(no genres listed),2008
4315,Custody (2017),(no genres listed),2017
4316,Cyberpunk: Edgerunners,(no genres listed),
4317,Cyberpunk: Edgerunners (2022),(no genres listed),2022
4318,Dìdi (弟弟) (2024),(no genres listed),2024
4319,D.E.B.S. (2004),(no genres listed),2004
4320,Déjà Vu,(no genres listed),
4321,Daddy Day Care (2003),(no genres listed),2003
4322,"Daddy You, Daughter Me (2017)",(no genres listed),2017
4323,DAHMER - Monster: The Jeffrey Dahmer Story (2022),(no genres listed),2022
4324,Daisies (1966),(no genres listed),1966
4325,Dallas Buyers Club (2013),(no genres listed),2013
4326,Damsel (2024),(no genres listed),2024
4327,Dan Carter: A Perfect 10 (2019),(no genres listed),2019
4328,Dangerous Animals (2025),(no genres listed),2025
4329,Dante's Inferno (1911),(no genres listed),1911
4330,Dao (2026),(no genres listed),2026
4331,The Darjeeling Limited (2007),(no genres listed),2007
4332,The Dark Crystal (1982),(no genres listed),1982
4333,Dark Figure of Crime (2018),(no genres listed),2018
4334,Dark Horse,(no genres listed),
4335,Dark Horse (2011),(no genres listed),2011
4336,The Dark Knight Rises,(no genres listed),
4337,The Dark Knight Rises (2012),(no genres listed),2012
4338,The Dark Knight,(no genres listed),
4339,The Dark Knight (2008),(no genres listed),2008
4340,The Darkest Minds (2018),(no genres listed),2018
4341,Dawn of the Planet of the Apes (2014),(no genres listed),2014
4342,The Day After Tomorrow,(no genres listed),
4343,The Day After Tomorrow (2004),(no genres listed),2004
4344,A Day at the Races (1937),(no genres listed),1937
4345,Day Watch (2006),(no genres listed),2006
4346,Dazed and Confused,(no genres listed),
4347,Dazed and Confused (1993),(no genres listed),1993
4348,De-Lovely (2004),(no genres listed),2004
4349,Dead Before Dawn (2012),(no genres listed),2012
4350,Dead Man's Shoes,(no genres listed),
4351,Dead Man's Shoes (2004),(no genres listed),2004
4352,Dead Poets Society,(no genres listed),
4353,Dead Poets Society (1989),(no genres listed),1989
4354,Deadpool 2 (2018),(no genres listed),2018
4355,Deadpool & Wolverine,(no genres listed),
4356,Deadpool & Wolverine (2024),(no genres listed),2024
4357,Deadpool (2016),(no genres listed),2016
4358,Dear Dakanda (2005),(no genres listed),2005
4359,Dear Galileo (2009),(no genres listed),2009
4360,Dear John (2010),(no genres listed),2010
4361,Dear Zachary: A Letter to a Son About His Father (2008),(no genres listed),2008
4362,Dear Zindagi (2016),(no genres listed),2016
4363,Death Is a Problem for the Living (2023),(no genres listed),2023
4364,Death of a Superhero (2011),(no genres listed),2011
4365,Death of a Unicorn,(no genres listed),
4366,Death of a Unicorn (2025),(no genres listed),2025
4367,Death Proof (2007),(no genres listed),2007
4368,📂 ๋࣭⤷Decade Files: 1940s Cinema,(no genres listed),
4369,📂 ๋࣭⤷Decade Files: 1950s Cinema,(no genres listed),
4370,📂 ๋࣭⤷Decade Files: 1960s Cinema,(no genres listed),
4371,📂 ๋࣭⤷Decade Files: 1970s Cinema,(no genres listed),
